AdId,Subject,Address,District,Ward,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
100360,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 5,6080106019,"6,08 tỷ",86.8,2,2,20,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Nam,Đông,Cá nhân,,1706068800000,2024-01-24 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100360.htm
100361,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,2130650140,"2,13 tỷ",42.5,3,1,13,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Bắc,Môi giới,,1705305600000,2024-01-15 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100361.htm
100362,Căn hộ 4PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 2,4060453882,"4,06 tỷ",55.9,4,1,34,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Nam,Cá nhân,,1709593200000,2024-03-04 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100362.htm
100363,Căn hộ 4PN tại Quận 2,"Đường mẫu, Phường 5, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,3442314262,"3,44 tỷ",61.6,4,2,13,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Nam,Cá nhân,,1705014000000,2024-01-11 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100363.htm
100364,Căn hộ 2PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,3973757491,"3,97 tỷ",76.6,2,1,3,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Tây,Nam,Cá nhân,,1707724800000,2024-02-12 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100364.htm
100365,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường 1, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 5,2295285672,"2,30 tỷ",44.6,3,2,4,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Tây,Môi giới,,1709528400000,2024-03-04 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100365.htm
100366,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường An Phú,4454001057,"4,45 tỷ",119.6,3,1,2,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Nam,Đông,Môi giới,,1709200800000,2024-02-29 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100366.htm
100367,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường Tân Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,3944784047,"3,94 tỷ",92.0,3,1,12,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Đông Nam,Cá nhân,,1713805200000,2024-04-22 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100367.htm
100368,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,4438581507,"4,44 tỷ",82.2,2,3,24,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông,Đông Nam,Môi giới,,1705593600000,2024-01-18 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100368.htm
100369,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,4741816099,"4,74 tỷ",104.1,3,2,13,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Nam,Môi giới,,1709373600000,2024-03-02 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100369.htm
100370,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường 2, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,2012655362,"2,01 tỷ",46.6,3,1,3,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Tây,Cá nhân,,1713124800000,2024-04-14 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100370.htm
100371,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 5,4306785420,"4,31 tỷ",104.1,3,3,17,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Đông,Cá nhân,,1704823200000,2024-01-09 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100371.htm
100372,Căn hộ 1PN tại Quận 4,"Đường mẫu, Phường 5, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Thảo Điền,6298143242,"6,30 tỷ",119.1,1,2,27,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông Nam,Đông,Cá nhân,,1714874400000,2024-05-05 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100372.htm
100373,Căn hộ 1PN tại Quận 7,"Đường mẫu, Phường Tân Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường An Phú,6100205867,"6,10 tỷ",135.9,1,1,15,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Đông Nam,Cá nhân,,1710727200000,2024-03-18 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100373.htm
100374,Căn hộ 4PN tại Quận Tân Bình,"Đường mẫu, Phường Thảo Điền, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,5797939400,"5,80 tỷ",113.3,4,3,23,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Tây,Đông Nam,Môi giới,,1716418800000,2024-05-22 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100374.htm
100375,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,4693284201,"4,69 tỷ",91.1,3,2,23,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Bắc,Nam,Cá nhân,,1715248800000,2024-05-09 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100375.htm
100376,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường An Phú,3813111935,"3,81 tỷ",74.4,3,2,24,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Nam,Cá nhân,,1716570000000,2024-05-24 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100376.htm
100377,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,1727754107,"1,73 tỷ",35.7,2,1,21,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông Nam,Đông Nam,Cá nhân,,1715486400000,2024-05-12 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100377.htm
100378,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường Tân Phú, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 2,4106728448,"4,11 tỷ",72.3,2,2,24,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Đông Nam,Môi giới,,1706144400000,2024-01-25 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100378.htm
100379,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Thảo Điền,5051140408,"5,05 tỷ",111.0,3,1,32,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Nam,Đông,Môi giới,,1716616800000,2024-05-25 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100379.htm
100380,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường 2, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,2590305008,"2,59 tỷ",71.5,3,2,8,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Đông,Môi giới,,1705798800000,2024-01-21 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100380.htm
100381,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,3304779399,"3,30 tỷ",91.7,2,2,33,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Bắc,Cá nhân,,1715648400000,2024-05-14 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100381.htm
100382,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường An Phú,3557488701,"3,56 tỷ",117.6,2,1,22,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Đông,Môi giới,,1708952400000,2024-02-26 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100382.htm
100383,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,6036360564,"6,04 tỷ",115.0,3,3,13,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông Nam,Tây,Cá nhân,,1715173200000,2024-05-08 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100383.htm
100384,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường Thảo Điền, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,2547203220,"2,55 tỷ",69.0,3,1,8,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Tây,Nam,Môi giới,,1705651200000,2024-01-19 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100384.htm
100385,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,7241270139,"7,24 tỷ",138.7,3,2,10,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Nam,Tây,Cá nhân,,1704618000000,2024-01-07 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100385.htm
100386,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 5,4319638740,"4,32 tỷ",60.5,3,1,19,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Bắc,Đông,Môi giới,,1706569200000,2024-01-29 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100386.htm
100387,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường Tân Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Thảo Điền,3171080059,"3,17 tỷ",56.4,3,2,31,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Bắc,Cá nhân,,1708729200000,2024-02-23 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100387.htm
100388,Căn hộ 4PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường An Phú,5300342575,"5,30 tỷ",64.8,4,3,18,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Nam,Cá nhân,,1709701200000,2024-03-06 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100388.htm
100389,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,2454543720,"2,45 tỷ",59.3,3,3,7,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông Nam,Bắc,Cá nhân,,1704445200000,2024-01-05 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100389.htm
100390,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,2713300730,"2,71 tỷ",70.0,3,1,2,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Tây,Môi giới,,1704956400000,2024-01-11 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100390.htm
100391,Căn hộ 1PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 2,5267249884,"5,27 tỷ",127.3,1,3,18,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Đông,Môi giới,,1705435200000,2024-01-16 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100391.htm
100392,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 5, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,3097144471,"3,10 tỷ",78.8,3,1,28,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Tây,Cá nhân,,1715634000000,2024-05-13 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100392.htm
100393,Căn hộ 2PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 2,6618567716,"6,62 tỷ",125.6,2,3,9,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông Nam,Đông Nam,Cá nhân,,1716915600000,2024-05-28 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100393.htm
100394,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,6538419425,"6,54 tỷ",111.3,2,2,27,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông,Tây,Cá nhân,,1708164000000,2024-02-17 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100394.htm
100395,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,3826973178,"3,83 tỷ",98.6,3,1,15,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Tây,Môi giới,,1704654000000,2024-01-07 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100395.htm
100396,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,2735603985,"2,74 tỷ",86.6,2,1,13,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Tây,Cá nhân,,1712293200000,2024-04-05 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100396.htm
100397,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,8030407075,"8,03 tỷ",132.3,3,3,32,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Đông,Môi giới,,1708567200000,2024-02-22 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100397.htm
100398,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường 2, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Tân Phú,6133060123,"6,13 tỷ",89.7,3,2,3,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Bắc,Cá nhân,,1711022400000,2024-03-21 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100398.htm
100399,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường 2, Quận 4, TP Hồ Chí Minh",Quận 4,Phường An Phú,4034951733,"4,03 tỷ",76.8,2,2,30,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Tây,Môi giới,,1708246800000,2024-02-18 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100399.htm
100400,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,2576812182,"2,58 tỷ",53.9,3,3,9,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Tây,Bắc,Cá nhân,,1714010400000,2024-04-25 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100400.htm
100401,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 1,2995846055,"3,00 tỷ",69.0,4,1,8,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông,Đông Nam,Môi giới,,1714096800000,2024-04-26 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100401.htm
100402,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,4216483635,"4,22 tỷ",74.8,3,1,11,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Tây,Đông,Môi giới,,1715367600000,2024-05-10 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100402.htm
100403,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường 2, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 1,3066110276,"3,07 tỷ",65.3,2,1,9,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Bắc,Bắc,Cá nhân,,1710838800000,2024-03-19 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100403.htm
100404,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường An Phú, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,4189108478,"4,19 tỷ",96.8,3,2,27,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Nam,Đông Nam,Cá nhân,,1714978800000,2024-05-06 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100404.htm
100405,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,2407234928,"2,41 tỷ",40.8,2,1,10,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Đông,Môi giới,,1705122000000,2024-01-13 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100405.htm
100406,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường An Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,3915498201,"3,92 tỷ",99.2,4,3,12,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Nam,Môi giới,,1707973200000,2024-02-15 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100406.htm
100407,Căn hộ 1PN tại Quận Tân Bình,"Đường mẫu, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 1,4542243434,"4,54 tỷ",123.5,1,2,31,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Đông Nam,Cá nhân,,1712455200000,2024-04-07 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100407.htm
100408,Căn hộ 4PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Thảo Điền,3669335212,"3,67 tỷ",46.5,4,3,6,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Nam,Môi giới,,1708714800000,2024-02-23 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100408.htm
100409,Căn hộ 4PN tại Quận 4,"Đường mẫu, Phường 2, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Tân Phú,4560263531,"4,56 tỷ",89.6,4,2,32,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Tây,Đông,Cá nhân,,1706986800000,2024-02-03 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100409.htm
100410,Căn hộ 2PN tại Quận 2,"Đường mẫu, Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,5774724548,"5,77 tỷ",112.4,2,3,27,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Đông,Cá nhân,,1704636000000,2024-01-07 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100410.htm
100411,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,3202433789,"3,20 tỷ",67.3,3,3,21,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Đông Nam,Cá nhân,,1710316800000,2024-03-13 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100411.htm
100412,Căn hộ 4PN tại TP. Thủ Đức,"Đường mẫu, Phường 1, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,3909284161,"3,91 tỷ",122.6,4,2,31,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Đông Nam,Môi giới,,1707890400000,2024-02-14 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100412.htm
100413,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường Tân Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Tân Phú,9589443521,"9,59 tỷ",122.7,2,3,21,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Nam,Nam,Cá nhân,,1714309200000,2024-04-28 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100413.htm
100414,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường Tân Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Tân Phú,5190222238,"5,19 tỷ",70.6,3,3,11,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Nam,Môi giới,,1707379200000,2024-02-08 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100414.htm
100415,Căn hộ 2PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 2,1748670711,"1,75 tỷ",44.1,2,2,29,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Đông,Cá nhân,,1704787200000,2024-01-09 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100415.htm
100416,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường 5, Quận 1, TP Hồ Chí Minh",Quận 1,Phường An Phú,9127561121,"9,13 tỷ",118.9,3,1,13,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Đông Nam,Cá nhân,,1706104800000,2024-01-24 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100416.htm
100417,Căn hộ 4PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 5,5994205489,"5,99 tỷ",83.2,4,3,8,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Nam,Môi giới,,1708642800000,2024-02-22 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100417.htm
100418,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 2,1874013762,"1,87 tỷ",37.4,2,1,21,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Bắc,Cá nhân,,1705028400000,2024-01-12 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100418.htm
100419,Căn hộ 1PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 2,3508387503,"3,51 tỷ",63.7,1,3,33,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Tây,Môi giới,,1710043200000,2024-03-10 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100419.htm
100420,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,3194663196,"3,19 tỷ",42.5,3,2,35,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Đông,Môi giới,,1716706800000,2024-05-26 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100420.htm
100421,Căn hộ 4PN tại Quận Tân Bình,"Đường mẫu, Phường Tân Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 5,3819628112,"3,82 tỷ",76.2,4,3,29,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông Nam,Đông,Môi giới,,1705197600000,2024-01-14 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100421.htm
